0	-4.88875	0.303862	-2.23808	No
1	-28.6949	-1.02513	-0.490658	No
2	-26.9516	1.66533	-0.775668	No
3	-8.04414	0.109392	-2.22287	No
4	-11.1148	0.68792	-2.20489	No
5	-28.3795	0.369211	0.00831122	No
6	-13.8755	0.183696	-2.13985	No
7	-16.8709	1.043	-2.13462	No
8	-28.7026	-1.02517	0.175285	No
9	-18.737	0.245666	-2.00261	No
10	-21.1095	2.33937	-1.96818	No
11	-28.3837	0.369502	0.666659	No
12	-25.6977	0.334403	-1.78293	No
13	-23.3685	1.44389	-1.89707	No
14	-28.6908	-1.02452	0.841702	No
15	-26.5507	-0.948036	-1.68839	No
16	-28.3791	0.369803	1.65574	No
17	-28.3781	0.370452	3.48159	No
18	-27.6532	-0.987692	-1.11492	No
19	-28.376	0.368928	-0.64985	No
20	-4.89492	0.321066	-2.24146	No
21	-28.6664	-0.924242	-0.490144	No
22	-28.0468	1.83084	-0.807539	No
23	-8.02062	0.136769	-2.21641	No
24	-11.1202	0.726894	-2.20647	No
25	-28.3661	0.46775	0.00827212	No
26	-13.8748	0.2318	-2.13986	No
27	-16.8553	1.10078	-2.13313	No
28	-28.678	-0.92439	0.175079	No
29	-28.0261	1.82973	-0.154998	No
30	-18.7361	0.31074	-2.00263	No
31	-21.0934	2.4118	-1.96747	No
32	-28.3622	0.467927	0.666153	No
33	-25.7004	0.423839	-1.78324	No
34	-23.3634	1.52512	-1.8971	No
35	-28.6702	-0.923903	0.840962	No
36	-28.062	1.83232	0.496924	No
37	-26.5738	-0.856331	-1.6897	No
38	-28.3457	0.468018	1.65383	No
39	-28.4277	0.468271	-1.31171	No
40	-28.0484	1.8307	-1.46043	No
41	-28.3529	0.468797	3.47862	No
42	-28.0327	1.83109	2.29338	No
43	-27.6565	-0.891486	-1.11496	No
44	-28.0237	1.83156	5.11109	No
45	-28.3506	0.46726	-0.649335	No
46	-4.89742	0.338069	-2.24316	No
47	-28.6455	-0.823799	-0.489767	No
48	-28.0044	1.92594	-0.806538	No
49	-7.99702	0.163982	-2.20996	No
50	-11.1333	0.766452	-2.20962	No
51	-28.3363	0.565885	0.00822861	No
52	-26.4532	3.11921	-0.302213	No
53	-13.8818	0.280057	-2.14111	No
54	-16.8474	1.15901	-2.13265	No
55	-28.6531	-0.82379	0.174874	No
56	-28.0116	1.92668	-0.154991	No
57	-18.7309	0.375732	-2.00223	No
58	-21.0769	2.48416	-1.96675	No
59	-28.3365	0.566128	0.665552	No
60	-25.6669	0.512591	-1.78105	No
61	-23.3381	1.60497	-1.89551	No
62	-28.6493	-0.823446	0.840222	No
63	-28.0196	1.92747	0.496249	No
64	-26.6405	-0.765758	-1.6938	No
65	-26.4464	3.11792	-1.53855	No
66	-28.316	0.566084	1.65216	No
67	-26.7685	1.84175	1.09666	No
68	-28.398	0.56662	-1.31045	No
69	-28.0339	1.92772	-1.46005	No
70	-28.3352	0.567127	3.47663	No
71	-28.0103	1.92751	2.29204	No
72	-27.6475	-0.794919	-1.11451	No
73	-26.4431	3.11777	-0.919726	No
74	-27.9936	1.92743	5.10674	No
75	-28.3289	0.565498	-0.648911	No
76	-4.90335	0.357032	-2.24654	No
77	-28.6245	-0.713556	-0.489394	No
78	-27.9849	2.03222	-0.806232	No
79	-7.98866	0.194144	-2.20782	No
80	-11.0638	0.804012	-2.19631	No
81	-28.298	0.673476	0.00817933	No
82	-26.4093	3.21652	-0.301887	No
83	-13.8807	0.332995	-2.14113	No
84	-16.8468	1.22362	-2.13318	No
85	-28.6281	-0.713415	0.174664	No
86	-27.9721	2.03154	-0.154853	No
87	-18.7413	0.447569	-2.00354	No
88	-21.0475	2.5623	-1.96493	No
89	-28.3102	0.674003	0.664948	No
90	-26.4052	3.21626	0.315322	No
91	-25.5929	0.609089	-1.77608	No
92	-23.3357	1.6945	-1.89587	No
93	-28.6243	-0.713086	0.839361	No
94	-27.9961	2.03353	0.495926	No
95	-26.6193	-0.663215	-1.69231	No
96	-26.4303	3.2186	-1.53836	No
97	-28.3017	0.674165	1.65142	No
98	-28.0129	2.035	1.14807	No
99	-28.3717	0.674731	-1.30938	No
100	-28.0025	2.03325	-1.45884	No
101	-28.309	0.675004	3.47366	No
102	-28.0146	2.03556	2.29298	No
103	-27.6424	-0.688914	-1.11422	No
104	-26.4349	3.2194	-0.919904	No
105	-28.3065	0.673437	-0.64849	No
106	-4.89861	0.371866	-2.24486	No
107	-28.6066	-0.623476	-0.489082	No
108	-27.9744	2.11953	-0.80615	No
109	-8.00729	0.219457	-2.21321	No
110	-11.0417	0.83699	-2.19241	No
111	-28.2798	0.761653	0.00814262	No
112	-26.3912	3.29819	-0.301828	No
113	-13.8717	0.376094	-2.13992	No
114	-16.8311	1.27534	-2.13168	No
115	-28.6063	-0.623235	0.174486	No
116	-18.7279	0.505831	-2.00228	No
117	-21.0354	2.62762	-1.96458	No
118	-28.2959	0.762326	0.664633	No
119	-26.3989	3.2994	0.315337	No
120	-25.567	0.688555	-1.77445	No
121	-23.3224	1.7669	-1.89525	No
122	-28.5905	-0.622651	0.838272	No
123	-28.4562	2.15651	0.504177	No
124	-26.4896	-0.576956	-1.68394	No
125	-26.4241	3.30182	-1.53862	No
126	-28.2795	0.762249	1.65022	No
127	-28.4527	2.1565	1.16638	No
128	-28.3455	0.762925	-1.3083	No
129	-28.0318	2.12363	-1.46075	No
130	-28.287	0.763115	3.47118	No
131	-28.6442	2.17144	2.34518	No
132	-27.6565	-0.602629	-1.11474	No
