0	-4.9951	-1.70395	-2.23147	No
1	-51.9856	-25.5352	-1.00269	No
2	-48.0378	-18.0398	-1.48078	No
3	-7.65262	-3.1197	-2.17662	No
4	-10.5955	-3.82947	-2.15309	No
5	-48.5424	-20.9689	-0.000417331	No
6	-61.7991	-19.8956	-0.754775	No
7	-13.1747	-5.53034	-2.14564	No
8	-16.6263	-6.11838	-2.19073	No
9	-58.8014	-22.1245	-0.365304	No
10	-18.9211	-8.03889	-2.16044	No
11	-22.3268	-7.08348	-2.13904	No
12	-48.5444	-20.9692	1.21913	No
13	-63.3821	-20.4088	0.764632	No
14	-28.3736	-12.1653	-2.12375	No
15	-25.402	-9.44907	-2.1714	No
16	-62.8771	-23.6706	1.16081	No
17	-29.7307	-14.4963	-2.08777	No
18	-32.9169	-10.521	-1.98393	No
19	-57.8787	-25.0429	3.64371	No
20	-60.6494	-22.8244	2.61736	No
21	-35.7693	-13.3837	-1.97594	No
22	-60.7108	-26.277	8.06286	No
23	-59.7774	-22.4922	5.17169	No
24	-36.0286	-17.6201	-1.61331	No
25	-45.7011	-14.6706	-1.66103	No
26	-5.00101	-1.68829	-2.23147	No
27	-52.1606	-25.3978	-1.00446	No
28	-48.0743	-17.864	-1.48004	No
29	-7.66346	-3.09475	-2.17663	No
30	-10.6015	-3.79149	-2.15154	No
31	-58.308	-24.9923	-0.00174813	No
32	-61.9862	-19.7194	-0.756337	No
33	-13.1867	-5.48297	-2.14443	No
34	-16.6216	-6.05233	-2.18722	No
35	-57.8261	-21.5257	-0.358711	No
36	-18.9417	-7.97142	-2.15961	No
37	-22.2945	-6.98903	-2.13349	No
38	-62.8398	-19.9925	0.757139	No
39	-28.4342	-12.0759	-2.12519	No
40	-25.405	-9.35091	-2.16883	No
41	-36.1985	-17.548	1.15921	No
42	-62.4539	-23.263	1.15136	No
43	-29.8277	-14.4171	-2.09116	No
44	-32.9534	-10.4078	-1.98398	No
45	-56.6535	-24.2751	3.56053	No
46	-91.9336	-34.3326	3.97058	No
47	-35.8695	-15.2908	-1.79328	No
48	-35.6849	-13.2114	-1.96866	No
49	-95.7194	-35.7523	8.29355	No
50	-36.4844	-17.6901	-1.63133	No
51	-45.752	-14.5128	-1.66111	No
52	-49.5783	-21.2182	-1.24455	No
53	-5.00628	-1.67417	-2.23148	No
54	-48.1002	-17.7033	-1.47917	No
