0	-5.22741	-1.60173	-2.23275	No
1	-72.9964	-33.754	-1.32273	No
2	-44.2047	-15.3454	-1.29575	No
3	-7.97555	-2.97855	-2.18952	No
4	-11.089	-3.66848	-2.18847	No
5	-77.5643	-31.4103	0.0756472	No
6	-4.26446	-1.07026	-0.0320875	Pedestrian
7	-13.7602	-5.34184	-2.17747	No
8	-17.3473	-5.87508	-2.22551	No
9	-71.6306	-33.118	0.52406	No
10	-85.2983	-29.8352	-0.437372	No
11	-18.6347	-7.33337	-2.0645	No
12	-23.4472	-6.79554	-2.18829	No
13	-62.0421	-25.07	1.60436	No
14	-107.264	-31.82	1.40068	No
15	-22.7094	-8.99837	-1.63609	No
16	-23.2873	-7.96969	-1.92792	No
17	-73.9077	-34.1824	2.42276	No
18	-85.8014	-30.014	1.65992	No
19	-22.6027	-10.2312	-1.52314	No
20	-29.4302	-8.58198	-1.7125	No
21	-75.2707	-30.4768	4.76615	No
22	-14.0273	-4.70649	0.596515	Pedestrian
23	-28.8569	-11.5101	-1.38466	No
24	-29.1928	-10.0522	-1.55039	No
25	-13.9765	-5.43323	1.783	Pedestrian
26	-9.04599	-2.95022	0.739447	Pedestrian
27	-70.5952	-32.6317	-3.07497	No
28	-38.7845	-11.3748	-1.34541	No
29	-12.3022	-4.09942	2.26497	Pedestrian
30	-77.4196	-31.3497	-1.85327	No
31	-5.22557	-1.58508	-2.22936	No
32	-6.4664	-2.67819	-0.0981136	Pedestrian
33	-44.2149	-15.1954	-1.29452	No
34	-7.97773	-2.95275	-2.18735	No
35	-11.1189	-3.64225	-2.19235	No
36	-59.6287	-23.867	0.0599687	No
37	-13.7769	-5.30074	-2.17743	No
38	-17.3207	-5.80702	-2.21945	No
39	-5.1349	-2.06187	0.0404503	Pedestrian
40	-85.4331	-29.5837	-0.437404	No
41	-18.7646	-7.32023	-2.07679	No
42	-23.6021	-6.76346	-2.20114	No
43	-59.2999	-23.735	1.53121	No
44	-107.29	-31.4635	1.39995	No
45	-22.8152	-8.96059	-1.64182	No
46	-23.5306	-7.97486	-1.94655	No
47	-11.2792	-4.90667	0.357007	Pedestrian
48	-69.1719	-23.9088	1.33589	No
49	-22.671	-10.179	-1.52561	No
50	-29.5221	-8.51086	-1.71634	No
51	-60.1211	-24.0692	3.79502	No
52	-12.6271	-4.1706	0.534212	Pedestrian
53	-29.2658	-9.97706	-1.5526	No
54	-16.7632	-5.61498	1.41293	Pedestrian
55	-32.1311	-14.5588	-1.37658	No
56	-38.9925	-11.306	-1.35146	No
57	-23.7336	-8.05022	4.48078	No
58	-77.3583	-31.044	-1.84923	No
59	-5.2522	-1.57472	-2.23948	No
60	-71.216	-32.3252	-1.28538	No
61	-44.4468	-15.0881	-1.2996	No
62	-7.99974	-2.92902	-2.19056	No
63	-11.1106	-3.5945	-2.18763	No
64	-61.027	-24.1639	0.0612915	No
65	-132.05	-38.2209	-1.4639	No
66	-13.8229	-5.26073	-2.18168	No
67	-17.2641	-5.71595	-2.20887	No
68	-71.0964	-32.2719	0.518926	No
69	-70.1023	-23.9338	-0.356137	No
70	-18.9181	-7.30102	-2.09119	No
71	-23.7121	-6.6999	-2.20918	No
72	-73.5863	-29.1943	1.89972	No
73	-13.6002	-3.75941	0.176587	Pedestrian
74	-23.0161	-8.9423	-1.65417	No
75	-23.6251	-7.90917	-1.95196	No
76	-58.6464	-26.5672	1.91366	No
77	-69.3425	-23.673	1.33761	No
78	-22.7208	-10.0995	-1.5263	No
79	-29.6581	-8.43019	-1.72245	No
80	-74.1063	-29.4046	4.67906	No
81	-99.4563	-34.0571	4.35373	No
82	-29.289	-11.4543	-1.40188	No
83	-29.3378	-9.87897	-1.55437	No
84	-32.0378	-14.3697	-1.36993	No
85	-39.0933	-11.1755	-1.3534	No
86	-9.69715	-3.10995	1.75468	Pedestrian
87	-60.0358	-23.7659	-1.42721	No
88	-5.25712	-1.56037	-2.23947	No
89	-7.45711	-3.0796	-0.115881	Pedestrian
90	-15.4279	-5.03239	-0.431932	Pedestrian
91	-8.00174	-2.9032	-2.18839	No
92	-11.1033	-3.5554	-2.18371	No
93	-74.7031	-29.3706	0.0734345	No
94	-13.8761	-5.23401	-2.18776	No
95	-17.1505	-5.619	-2.19127	No
96	-3.37216	-1.22308	0.0275982	Pedestrian
97	-86.0275	-29.1244	-0.439034	No
98	-18.9816	-7.25985	-2.09583	No
99	-23.8172	-6.65175	-2.21724	No
100	-78.2866	-30.7939	2.01935	No
101	-96.6368	-27.5926	1.25874	No
102	-23.1072	-8.89712	-1.6588	No
103	-23.6687	-7.84351	-1.95352	No
104	-57.8706	-25.9945	1.88561	No
105	-4.00801	-1.13572	0.0724125	Pedestrian
106	-22.8069	-10.055	-1.53004	No
107	-29.7459	-8.3568	-1.72605	No
108	-60.0947	-23.5771	3.78307	No
109	-7.3644	-2.28124	0.301702	Pedestrian
